User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1005198,P00130642,F,18-25,4,B,0,0,11,16,,4594
1005199,P00100842,F,26-35,1,C,0,0,5,,,5274
1005203,P00174142,F,46-50,6,B,4+,1,3,4,9,5314
1005205,P00111742,M,26-35,1,B,0,1,15,,,4789
1005205,P00181542,M,26-35,1,B,0,1,11,16,,7520
1005209,P00332242,M,51-55,1,C,4+,0,1,16,,19563
1005209,P00352742,M,51-55,1,C,4+,0,1,,,15553
1005217,P00021742,M,26-35,17,B,3,0,5,,,5213
1005219,P00118442,M,18-25,4,B,2,1,1,2,,11504
1005220,P00331942,M,26-35,7,B,4+,0,5,,,6859
1005220,P00046142,M,26-35,7,B,4+,0,1,16,,15480
1005220,P00198142,M,26-35,7,B,4+,0,2,4,9,9540
1005222,P00147742,M,26-35,12,B,1,0,1,16,,15668
1005223,P00112142,M,55+,10,C,1,1,1,2,14,11506
1005225,P00154642,M,18-25,4,C,4+,1,8,,,9911
1005230,P00029842,M,26-35,12,B,4+,0,8,,,7760
1005232,P00191142,M,26-35,4,C,1,1,4,15,,751
1005234,P00295942,F,26-35,0,A,4+,1,2,5,15,16410
1005236,P00101942,M,26-35,14,C,1,1,8,17,,6140
1005239,P00177642,M,36-45,7,B,2,1,8,,,7869
1005241,P00112142,F,26-35,4,A,4+,0,1,2,14,11786
1005242,P00256542,M,26-35,1,C,3,1,6,13,,12476
1005248,P00267942,F,46-50,14,B,1,1,8,14,,8003
1005249,P00015942,F,46-50,14,B,1,1,6,10,13,16705
1005249,P00128042,F,46-50,14,B,1,1,1,5,18,15509
1005250,P00342042,M,51-55,6,B,4+,1,11,15,16,6026
1005251,P00286742,F,26-35,17,A,1,1,1,16,,11813
1005253,P00086642,F,55+,13,C,1,0,8,,,7982
1005255,P00304042,M,0-17,10,A,3,0,5,,,6912
1005256,P00102642,M,26-35,16,B,4+,1,4,8,9,2806
1005256,P00254242,M,26-35,16,B,4+,1,5,11,12,3553
1005260,P00288042,M,36-45,7,A,1,1,8,,,7905
1005261,P00046142,M,36-45,12,A,3,0,1,16,,11439
1005265,P00102342,M,46-50,1,B,2,1,8,14,17,7947
1005266,P00031042,M,36-45,1,C,1,0,8,,,9722
1005269,P00007142,M,18-25,0,B,4+,0,5,8,,8827
1005271,P00058242,F,26-35,0,A,1,0,3,4,12,7916
1005271,P00073742,F,26-35,0,A,1,0,8,14,,4020
1005273,P00106042,M,55+,20,B,3,1,5,,,8666
1005274,P00272042,M,26-35,0,A,4+,0,8,14,,1981
1005277,P00313442,M,26-35,20,B,2,0,5,6,8,5305
1005277,P00289342,M,26-35,20,B,2,0,5,8,14,3675
1005279,P00084242,F,26-35,14,B,2,1,8,14,,8052
1005281,P00362642,M,26-35,2,A,2,0,8,18,,7824
1005282,P00196442,F,18-25,4,B,1,1,5,,,7125
1005283,P00032042,M,18-25,2,C,1,1,1,2,15,8306
1005285,P00278642,M,18-25,4,A,1,0,5,,,6948
1005287,P00145742,M,26-35,8,C,0,0,1,2,,12031
1005290,P00280742,F,18-25,4,B,0,1,6,8,,20210
1005294,P00012142,M,26-35,2,A,0,1,5,,,5253
1005297,P00148842,M,26-35,12,C,4+,0,6,8,16,19974
1005300,P00050142,M,26-35,20,A,0,0,5,,,7057
1005301,P00341942,M,26-35,17,C,1,1,11,15,16,6028
1005302,P00190142,F,0-17,10,A,1,0,3,4,5,10735
1005302,P00282142,F,0-17,10,A,1,0,3,4,,8183
1005305,P00006942,F,18-25,4,C,3,1,1,5,6,7945
1005306,P00135242,F,26-35,17,B,4+,0,4,5,13,2815
1005306,P00028842,F,26-35,17,B,4+,0,6,8,,12030
1005310,P00084542,F,55+,1,C,3,0,5,,,8712
1005312,P00289242,M,26-35,1,A,1,0,1,8,,11689
1005312,P00234842,M,26-35,1,A,1,0,5,6,16,8871
1005312,P0097842,M,26-35,1,A,1,0,5,,,3742
1005317,P00048842,F,26-35,0,A,1,0,8,,,4218
1005317,P00188742,F,26-35,0,A,1,0,8,14,17,10006
1005317,P00163942,F,26-35,0,A,1,0,8,,,9851
1005319,P00073842,M,18-25,17,B,1,0,1,15,17,11852
1005319,P00058142,M,18-25,17,B,1,0,3,4,12,8390
1005321,P00217742,M,26-35,4,C,0,0,5,14,,5319
1005321,P00303042,M,26-35,4,C,0,0,5,,,5235
1005323,P00115142,M,26-35,20,B,1,1,1,8,17,15626
1005324,P00034842,M,26-35,7,C,0,1,5,14,,5477
1005325,P00147942,F,51-55,7,C,3,1,1,16,,7720
1005327,P00187042,M,26-35,7,A,1,0,2,4,5,3779
1005329,P00225042,F,26-35,5,B,1,0,8,,,10004
1005329,P00120742,F,26-35,5,B,1,0,8,12,17,7785
1005332,P00111242,M,18-25,4,C,2,0,1,18,,19245
1005333,P00209242,F,26-35,7,A,4+,0,8,,,6172
1005333,P0094642,F,26-35,7,A,4+,0,4,5,,2064
1005333,P00042742,F,26-35,7,A,4+,0,5,14,,6962
1005335,P00115942,M,26-35,14,B,1,1,8,17,,10071
1005335,P00278642,M,26-35,14,B,1,1,5,,,8724
1005338,P00173042,M,26-35,17,C,4+,0,13,15,16,559
1005339,P00196042,M,18-25,17,C,1,0,4,9,15,3522
1005341,P00243842,F,26-35,3,C,1,1,8,,,7814
1005344,P00114142,F,51-55,1,C,3,0,8,,,7959
1005345,P00338542,F,26-35,17,C,2,1,1,,,18998
1005345,P00222142,F,26-35,17,C,2,1,5,13,,7149
1005347,P00242742,M,26-35,6,A,1,0,1,2,9,11897
1005349,P00317242,F,51-55,2,C,1,1,8,,,6073
1005350,P00046742,M,18-25,5,A,1,0,1,2,15,11845
1005350,P00324742,M,18-25,5,A,1,0,2,9,14,9868
1005352,P00327542,F,36-45,5,C,1,1,5,,,8742
1005353,P00181842,M,26-35,6,C,4+,1,11,,,5992
1005359,P00249542,M,18-25,16,B,3,0,1,5,15,7854
1005359,P00079042,M,18-25,16,B,3,0,11,,,4632
1005361,P00145842,F,51-55,16,A,3,0,4,5,,2089
1005364,P00270242,F,26-35,3,A,3,0,8,,,5820
1005364,P00248942,F,26-35,3,A,3,0,1,6,14,15541
1005365,P00303342,M,18-25,12,C,0,0,1,16,,18967
1005365,P00342242,M,18-25,12,C,0,0,11,15,16,4499
1005367,P00279442,M,18-25,4,A,1,0,16,,,4793
1005367,P00155142,M,18-25,4,A,1,0,1,16,,4346
1005367,P00211142,M,18-25,4,A,1,0,5,,,5322
1005367,P00160442,M,18-25,4,A,1,0,8,,,5939
1005367,P00228642,M,18-25,4,A,1,0,5,18,,1887
1005368,P00244042,F,26-35,17,C,1,0,1,2,15,4524
1005370,P00240242,M,26-35,12,C,1,0,1,15,16,7920
1005371,P00145442,M,26-35,11,A,0,0,8,15,,4214
1005371,P00233542,M,26-35,11,A,0,0,1,15,,11853
1005376,P00004742,M,26-35,17,B,1,1,6,16,,20525
1005378,P00127742,M,36-45,18,A,1,0,1,2,15,11746
1005386,P00355142,M,26-35,14,C,3,0,1,15,,19315
1005387,P00070342,F,26-35,1,B,4+,1,1,2,14,15517
1005387,P00084042,F,26-35,1,B,4+,1,12,14,,1392
1005387,P00291442,F,26-35,1,B,4+,1,5,8,,7063
1005389,P00147342,M,46-50,7,C,4+,1,15,16,,13180
1005392,P00003442,M,51-55,1,B,1,1,4,5,8,2825
1005394,P00304742,M,18-25,0,A,2,0,8,,,4208
1005394,P00035842,M,18-25,0,A,2,0,5,6,9,5417
1005395,P00084342,M,51-55,1,C,1,1,13,16,,932
1005397,P00119742,M,18-25,0,B,2,1,5,8,12,6994
1005397,P00196542,M,18-25,0,B,2,1,5,8,14,3603
1005401,P00057742,F,18-25,1,C,2,1,2,8,18,12829
1005402,P00085542,F,26-35,0,C,4+,1,5,14,,5275
1005404,P00117142,M,26-35,0,C,4+,1,2,17,,15947
1005404,P00219942,M,26-35,0,C,4+,1,6,16,,7969
1005407,P00345242,F,36-45,17,C,1,0,5,11,,7177
1005412,P00248542,M,26-35,12,A,3,0,8,16,,6057
1005414,P00182442,M,0-17,10,C,2,0,5,11,,8759
1005418,P00071442,F,26-35,0,C,1,1,15,17,,16684
1005418,P00111942,F,26-35,0,C,1,1,8,17,,6068
1005420,P00144042,F,0-17,19,B,4+,0,2,3,4,9958
1005422,P00042242,M,51-55,7,A,2,1,5,15,,3519
1005424,P00296942,F,36-45,2,C,2,0,8,,,4092
1005426,P00058042,M,26-35,14,C,1,0,8,16,,9699
1005426,P00013742,M,26-35,14,C,1,0,5,,,6908
1005428,P00129942,F,26-35,6,B,4+,0,8,,,9921
1005428,P00212242,F,26-35,6,B,4+,0,8,,,9847
1005430,P00190042,F,46-50,1,B,1,1,3,4,5,13658
1005431,P00216542,M,55+,1,C,3,1,8,,,9736
1005433,P00284042,F,36-45,17,B,3,1,8,17,,7925
1005433,P00126142,F,36-45,17,B,3,1,8,16,,9925
1005433,P00109842,F,36-45,17,B,3,1,8,,,6085
1005434,P00255342,F,26-35,7,A,1,1,8,,,7927
1005435,P00346142,M,46-50,18,C,4+,0,1,15,,15438
1005437,P00331942,M,26-35,11,C,4+,0,5,,,6967
1005438,P00196542,M,26-35,14,C,4+,0,5,8,14,3536
1005441,P00303442,M,51-55,7,C,0,1,1,8,14,15267
1005443,P00090842,M,26-35,12,B,2,0,11,15,,4490
1005445,P00233542,M,26-35,0,C,1,1,1,15,,12056
1005447,P00034742,M,46-50,2,A,3,0,5,14,17,8729
1005448,P00282442,M,46-50,19,A,4+,0,5,8,18,6951
1005449,P00184942,M,18-25,12,C,1,0,1,8,17,15173
1005449,P00046742,M,18-25,12,C,1,0,1,2,15,19634
1005450,P00135542,M,18-25,12,A,1,0,13,,,776
1005451,P00173342,F,26-35,1,A,3,1,1,6,14,19056
1005452,P00154742,M,36-45,6,A,4+,0,8,14,16,5898
1005453,P00324742,M,18-25,4,C,1,0,2,9,14,16045
1005455,P00000242,F,18-25,17,C,4+,0,2,4,9,12803
1005457,P00184042,M,18-25,12,A,1,1,1,8,,19480
1005458,P00234842,F,18-25,2,A,1,0,5,6,16,3611
1005458,P00343642,F,18-25,2,A,1,0,7,,,16481
1005459,P00236342,F,0-17,10,C,0,0,5,14,,8610
1005463,P00112342,M,36-45,0,B,3,1,13,16,,776
1005464,P00313742,M,36-45,7,C,2,0,18,,,2265
1005467,P00121342,M,36-45,0,C,1,0,1,5,18,15243
1005468,P00244042,M,26-35,12,A,1,0,1,2,15,11558
1005469,P00117842,M,36-45,12,C,2,0,5,13,16,8585
1005472,P00203142,M,36-45,1,C,0,1,16,,,20327
1005472,P00100942,M,36-45,1,C,0,1,5,,,1985
1005475,P00117942,M,26-35,4,A,2,0,5,15,,7059
1005475,P00001042,M,26-35,4,A,2,0,1,2,16,15672
1005479,P00028842,M,36-45,1,C,4+,0,6,8,,16603
1005482,P00299142,M,18-25,7,A,1,0,5,,,6953
1005482,P00161442,M,18-25,7,A,1,0,5,14,,5473
1005483,P00021442,F,26-35,6,B,3,0,8,,,7848
1005486,P00113842,M,26-35,0,C,3,0,6,8,16,15950
1005489,P00117942,M,18-25,7,C,0,0,5,15,,5462
1005491,P00052542,M,18-25,7,A,1,0,8,,,8089
1005492,P00142142,M,18-25,4,A,4+,1,1,2,15,8265
1005492,P00234642,M,18-25,4,A,4+,1,1,6,8,8056
1005492,P00149542,M,18-25,4,A,4+,1,1,6,13,4365
1005493,P00152942,M,36-45,12,B,3,0,5,,,1797
1005493,P00173742,M,36-45,12,B,3,0,1,5,8,15513
1005496,P00250642,M,26-35,7,B,1,0,11,,,4697
1005500,P00265242,F,36-45,20,B,1,0,5,8,,8745
1005501,P00275842,M,26-35,2,A,3,0,2,9,15,12822
1005501,P00042742,M,26-35,2,A,3,0,5,14,,7054
1005502,P00081142,M,26-35,2,A,4+,0,6,8,14,15930
1005504,P00090942,M,46-50,7,B,1,1,1,2,14,19271
1005504,P00145642,M,46-50,7,B,1,1,1,8,17,15213
1005504,P00149542,M,46-50,7,B,1,1,1,6,13,8336
1005507,P00187342,M,46-50,7,C,1,1,4,5,15,2184
1005510,P00182742,M,18-25,4,C,4+,0,1,2,14,15825
1005511,P00147942,M,46-50,1,B,1,1,1,16,,15529
1005511,P00122442,M,46-50,1,B,1,1,1,11,15,12003
1005511,P00177942,M,46-50,1,B,1,1,5,8,,6874
1005512,P00221842,F,26-35,17,B,2,1,1,8,,15874
1005516,P00286742,F,51-55,16,C,3,1,1,16,,15761
1005517,P00174842,M,55+,0,C,2,1,17,,,10644
1005517,P00114442,M,55+,0,C,2,1,5,6,,7086
1005519,P0099242,M,36-45,15,C,3,0,8,14,,7809
1005520,P00127442,M,46-50,1,C,0,1,1,2,15,11413
1005522,P00343542,M,26-35,14,B,0,0,8,11,,9960
1005522,P00102342,M,26-35,14,B,0,0,8,14,17,9769
1005522,P00325742,M,26-35,14,B,0,0,2,9,,9775
1005523,P00192042,M,36-45,0,B,2,1,5,9,14,7017
1005524,P00010542,F,0-17,10,B,1,0,2,4,5,12853
1005526,P00080342,F,36-45,2,A,0,0,1,6,8,19389
1005526,P00324342,F,36-45,2,A,0,0,8,14,,5988
1005529,P00333542,M,18-25,6,C,4+,0,8,,,9767
1005530,P00030842,F,18-25,4,B,0,0,1,2,15,11523
1005530,P00020042,F,18-25,4,B,0,0,5,8,,7047
1005531,P00052242,M,51-55,17,C,0,1,8,,,2203
1005533,P00112842,F,51-55,2,A,1,1,8,17,,9913
1005535,P00112442,M,26-35,15,B,1,1,6,8,,16336
1005536,P00010742,M,26-35,16,B,2,1,1,8,17,11830
1005536,P00085942,M,26-35,16,B,2,1,2,4,8,9921
1005536,P00343042,M,26-35,16,B,2,1,5,18,,6980
1005538,P00115542,M,46-50,12,B,2,1,8,,,6010
1005539,P00349842,F,26-35,20,B,1,1,5,14,,7186
1005539,P00174842,F,26-35,20,B,1,1,17,,,10305
1005543,P00210642,M,26-35,17,A,2,0,8,14,,5987
1005543,P00021742,M,26-35,17,A,2,0,5,,,5370
1005545,P00192842,F,36-45,16,C,3,1,5,14,,8839
1005548,P00051442,F,18-25,4,A,4+,0,8,17,,9840
1005550,P00005042,M,36-45,15,B,2,0,6,16,,20213
1005550,P00321742,M,36-45,15,B,2,0,5,8,17,6980
1005550,P00262442,M,36-45,15,B,2,0,4,5,,801
1005550,P00277842,M,36-45,15,B,2,0,1,,,15280
1005552,P00325742,M,51-55,7,C,1,1,2,9,,12749
1005553,P00101942,M,36-45,3,C,3,0,8,17,,9948
1005555,P00198742,M,0-17,10,B,2,0,1,2,11,15883
1005555,P00122442,M,0-17,10,B,2,0,1,11,15,4141
1005556,P00145442,M,46-50,6,A,0,0,8,15,,4031
1005556,P00186542,M,46-50,6,A,0,0,2,4,8,12992
1005558,P00113442,M,0-17,10,B,2,0,3,5,,13635
1005560,P00113042,F,36-45,17,C,4+,1,11,16,,7547
1005565,P00067842,M,18-25,17,C,2,0,6,10,16,16131
1005566,P00200642,M,36-45,7,C,2,0,10,16,,14251
1005567,P00295242,M,51-55,3,B,0,1,8,,,7945
1005567,P00222142,M,51-55,3,B,0,1,5,13,,5192
1005568,P00001042,M,18-25,4,C,3,0,1,2,16,15295
1005568,P00342342,M,18-25,4,C,3,0,11,15,16,4678
1005570,P00282742,M,26-35,1,B,3,0,5,,,5285
1005573,P00178142,F,36-45,1,B,1,1,8,17,,3884
1005574,P0096442,M,26-35,0,B,4+,0,4,5,12,2857
1005575,P00211142,M,36-45,7,C,2,0,5,,,3729
1005576,P00163242,M,26-35,4,C,3,0,1,8,14,19367
1005578,P00057642,F,18-25,1,C,1,1,1,15,16,15712
1005580,P00085242,M,46-50,7,B,4+,0,8,14,17,9897
1005580,P00362342,M,46-50,7,B,4+,0,5,,,8880
1005582,P00111942,M,46-50,1,C,2,1,8,17,,9966
1005585,P00278642,M,26-35,4,A,4+,0,5,,,8669
1005591,P00113642,M,18-25,0,B,4+,0,8,,,9703
1005593,P00110742,M,51-55,16,A,1,1,1,2,8,19122
1005593,P00303342,M,51-55,16,A,1,1,1,16,,15584
1005595,P00069242,M,26-35,20,B,1,0,8,11,,6194
1005596,P00176742,M,36-45,12,B,1,0,8,14,,5825
1005597,P00179342,F,18-25,4,A,2,0,11,,,1538
1005599,P00033042,M,36-45,7,A,1,0,5,14,,5153
1005600,P00000142,F,46-50,0,C,1,0,3,4,5,13464
1005604,P00142142,M,36-45,15,C,3,0,1,2,15,7855
1005605,P00135542,F,18-25,2,A,0,0,13,,,743
1005605,P00153742,F,18-25,2,A,0,0,8,,,7797
1005605,P00298042,F,18-25,2,A,0,0,5,12,14,1837
1005607,P00174442,M,18-25,4,C,2,0,5,,,6996
1005615,P00217742,M,36-45,7,C,4+,0,5,14,,5349
1005616,P00245642,M,46-50,1,C,3,0,5,11,12,5146
1005619,P00154742,F,18-25,4,C,0,0,8,14,16,7857
1005621,P00319542,M,26-35,7,A,1,0,8,14,,7778
1005622,P00121342,M,36-45,15,C,3,1,1,5,18,19008
1005623,P00217842,M,26-35,11,B,2,1,1,2,8,11434
1005624,P00147942,M,26-35,7,C,1,0,1,16,,15406
1005626,P00182242,M,55+,16,B,3,0,1,5,6,15748
1005627,P00044442,M,26-35,0,A,4+,1,1,16,,15369
1005627,P00324442,M,26-35,0,A,4+,1,11,13,16,5987
1005627,P00301242,M,26-35,0,A,4+,1,5,,,3698
1005629,P00330442,M,26-35,14,C,1,0,5,14,,8681
1005630,P00002942,M,36-45,17,B,1,0,2,15,,16447
1005632,P00034442,F,18-25,4,C,2,0,1,14,16,11551
1005634,P00223242,M,26-35,14,A,3,1,5,14,,3612
1005636,P00196442,M,26-35,7,A,0,1,5,,,7078
1005636,P00032342,M,26-35,7,A,0,1,11,15,,3083
1005636,P00014742,M,26-35,7,A,0,1,11,,,4594
1005638,P00085242,M,18-25,1,C,0,0,8,14,17,7757
1005641,P00062742,F,26-35,17,C,2,1,8,17,,5926
1005643,P00251242,F,36-45,1,A,3,1,5,11,,5344
1005643,P00108442,F,36-45,1,A,3,1,5,,,5459
1005643,P00219842,F,36-45,1,A,3,1,5,,,7013
1005643,P00246942,F,36-45,1,A,3,1,17,,,7662
1005645,P00295942,M,26-35,2,B,3,0,2,5,15,13041
1005646,P00057942,M,18-25,4,C,2,0,1,2,6,11890
1005647,P00118542,M,18-25,1,C,2,0,5,8,,8805
1005649,P00059442,F,18-25,4,B,1,0,6,8,16,16093
1005650,P00249642,F,36-45,12,B,2,1,3,5,,3026
1005650,P00274142,F,36-45,12,B,2,1,1,,,11411
1005652,P00051642,M,18-25,0,B,1,0,8,,,6193
1005653,P00248542,M,51-55,1,B,1,0,8,16,,8012
1005655,P00144042,F,26-35,6,C,0,0,2,3,4,9780
1005656,P00252442,M,26-35,15,B,2,0,8,,,6044
1005659,P00315742,M,26-35,0,C,3,1,5,,,7039
1005661,P00178242,F,26-35,15,C,1,1,8,,,7895
1005663,P00219942,F,36-45,20,B,4+,0,6,16,,16543
1005664,P00139942,M,18-25,4,C,4+,0,5,,,8758
1005667,P00337442,M,36-45,7,B,1,1,5,,,5350
1005673,P00086842,F,36-45,1,B,2,0,14,16,,18547
1005675,P00236542,M,36-45,14,A,2,0,8,11,,6104
1005675,P00313542,M,36-45,14,A,2,0,5,8,,8670
1005676,P00212942,M,26-35,20,C,0,0,5,,,5208
1005677,P00282642,M,26-35,1,A,3,0,5,,,5475
1005678,P00250642,M,36-45,17,A,0,1,11,,,6123
1005680,P00246142,M,51-55,20,A,4+,1,1,15,17,19132
1005682,P00066242,M,18-25,0,B,2,0,1,2,5,3918
1005682,P00186242,M,18-25,0,B,2,0,4,5,,1470
1005683,P00117942,F,18-25,9,B,0,1,5,15,,6961
1005684,P00184942,M,18-25,16,A,1,0,1,8,17,15885
1005684,P00299442,M,18-25,16,A,1,0,3,4,,5367
1005684,P00005142,M,18-25,16,A,1,0,5,,,5321
1005686,P00114442,M,55+,16,A,1,1,5,6,,3597
1005686,P00178642,M,55+,16,A,1,1,5,15,,3536
1005688,P00115542,F,18-25,4,B,1,0,8,,,9991
1005689,P00177642,M,26-35,0,B,3,0,8,,,9884
1005689,P00310342,M,26-35,0,B,3,0,6,8,,16368
1005693,P00084842,F,26-35,4,B,1,0,8,16,,7996
1005698,P00110842,M,36-45,14,B,3,0,1,2,5,19115
1005701,P00101842,M,26-35,7,C,4+,0,6,16,,15992
1005703,P00124742,M,55+,1,C,2,1,10,16,,19336
1005705,P00074642,F,18-25,4,B,4+,0,5,9,14,3721
1005712,P00044442,M,36-45,1,B,2,0,1,16,,11474
1005716,P00194442,M,0-17,10,C,4+,0,5,,,7063
1005717,P00206942,M,26-35,0,B,3,1,1,,,15224
1005717,P00238442,M,26-35,0,B,3,1,6,,,12599
1005720,P00059642,M,26-35,0,A,0,0,1,2,3,8013
1005720,P00042842,M,26-35,0,A,0,0,5,,,1998
1005722,P00127342,M,26-35,20,A,2,1,1,2,15,8264
1005726,P00112142,M,26-35,1,C,0,0,1,2,14,15658
1005728,P00109542,F,36-45,20,C,3,0,8,14,17,4169
1005728,P00248742,F,36-45,20,C,3,0,5,,,7153
1005733,P00227842,M,26-35,4,B,2,0,2,5,,13283
1005734,P00207342,F,26-35,14,B,4+,1,5,8,14,5211
1005737,P00037142,M,46-50,15,C,2,0,1,2,5,15621
1005738,P00297942,M,26-35,12,A,1,1,8,,,5892
1005738,P00249542,M,26-35,12,A,1,1,1,5,15,11657
1005740,P00071442,M,26-35,1,B,1,0,15,17,,16666
1005744,P00153742,F,26-35,4,A,2,0,8,,,7872
1005744,P00308242,F,26-35,4,A,2,0,5,8,14,8818
1005745,P00256742,F,18-25,4,B,1,1,8,,,8035
1005747,P00161242,M,26-35,0,B,4+,1,1,5,12,7825
1005747,P00274942,M,26-35,0,B,4+,1,8,,,7788
1005749,P00318742,M,26-35,2,A,0,1,1,8,,15683
1005750,P00113242,M,18-25,1,A,1,0,1,6,8,15326
1005751,P00249642,F,0-17,0,C,0,0,3,5,,13206
1005754,P00111142,F,18-25,1,A,2,0,1,15,16,15536
1005755,P00116242,F,36-45,2,B,1,0,8,15,,8019
1005755,P00211042,F,36-45,2,B,1,0,5,,,5281
1005757,P00071442,M,0-17,10,C,2,0,15,17,,21554
1005758,P00266442,F,51-55,1,C,2,0,5,,,7158
1005759,P00021642,F,26-35,1,A,2,0,8,14,,5885
1005759,P00183042,F,26-35,1,A,2,0,15,16,,12760
1005759,P00194442,F,26-35,1,A,2,0,5,,,6903
1005762,P00115542,F,36-45,6,A,2,1,8,,,9894
1005763,P00162242,F,26-35,1,A,1,1,1,8,,12039
1005763,P00195242,F,26-35,1,A,1,1,8,,,7869
1005763,P00034242,F,26-35,1,A,1,1,5,8,14,3642
1005763,P00227142,F,26-35,1,A,1,1,5,,,8851
1005764,P00062842,F,51-55,12,C,1,1,1,2,13,15168
1005765,P00124342,M,26-35,11,B,2,1,11,,,6018
1005767,P00270942,M,26-35,2,B,0,0,1,2,15,15812
1005768,P00101542,F,0-17,7,C,3,0,13,16,,947
1005770,P00216042,M,26-35,0,C,3,1,5,8,,7167
1005771,P00210342,M,26-35,7,A,1,0,3,4,,2886
1005775,P00145042,M,26-35,11,A,4+,0,1,2,5,15441
1005776,P00081542,M,18-25,12,B,3,1,5,,,2002
1005779,P00057942,M,26-35,5,A,1,0,1,2,6,11622
1005779,P00154642,M,26-35,5,A,1,0,8,,,5992
1005779,P00049742,M,26-35,5,A,1,0,8,,,4026
1005783,P00161442,F,46-50,1,C,3,1,5,14,,8622
1005786,P00020542,M,26-35,6,B,1,1,18,,,3107
1005786,P00078742,M,26-35,6,B,1,1,5,8,14,7084
1005787,P00112042,M,26-35,20,B,0,0,18,,,3080
1005788,P00057642,M,26-35,0,A,4+,0,1,15,16,19658
1005788,P00232442,M,26-35,0,A,4+,0,5,,,6877
1005788,P00061842,M,26-35,0,A,4+,0,5,,,1922
1005789,P00302142,M,26-35,17,A,1,0,5,14,,7075
1005792,P00028442,M,26-35,17,B,1,1,1,8,16,7867
1005794,P00227642,M,36-45,17,A,1,0,1,5,14,15715
1005795,P00248942,M,26-35,1,A,1,1,1,6,14,15894
1005795,P00163442,M,26-35,1,A,1,1,6,8,13,16025
1005795,P00191642,M,26-35,1,A,1,1,3,4,12,13219
1005795,P00303542,M,26-35,1,A,1,1,5,,,3548
1005795,P00117942,M,26-35,1,A,1,1,5,15,,8748
1005798,P00117942,M,36-45,0,C,2,1,5,15,,6948
1005801,P00244042,M,26-35,16,B,3,0,1,2,15,11944
1005805,P00148642,F,26-35,0,B,1,1,6,10,13,20397
1005807,P00034742,M,36-45,7,C,3,1,5,14,17,7138
1005811,P00183542,M,18-25,4,B,3,0,4,5,,3544
1005812,P00237542,F,26-35,7,A,1,1,1,15,16,19150
1005812,P00321642,F,26-35,7,A,1,1,8,,,10028
1005812,P00217842,F,26-35,7,A,1,1,1,2,8,7915
1005815,P00115642,M,26-35,20,B,1,0,8,14,,7800
1005819,P00130742,M,51-55,6,C,1,1,1,14,17,15742
1005822,P00176442,F,36-45,4,C,1,0,8,,,7990
1005824,P00129342,M,18-25,12,B,1,0,1,5,15,11798
1005824,P00190142,M,18-25,12,B,1,0,3,4,5,10850
1005824,P00206442,M,18-25,12,B,1,0,1,5,9,11992
1005826,P00248842,M,18-25,4,A,2,1,8,,,4235
1005828,P00323942,M,26-35,17,B,1,0,8,15,,7846
1005831,P00089342,M,26-35,1,A,2,1,8,,,9837
1005831,P00035942,M,26-35,1,A,2,1,1,5,18,15887
1005831,P00313042,M,26-35,1,A,2,1,5,14,,6955
1005831,P00298542,M,26-35,1,A,2,1,16,,,16183
1005831,P00360842,M,26-35,1,A,2,1,5,,,5255
1005833,P00057642,F,36-45,0,C,3,1,1,15,16,11873
1005837,P00136942,M,26-35,7,B,0,1,5,8,,6891
1005837,P00153642,M,26-35,7,B,0,1,8,,,7773
1005837,P00327842,M,26-35,7,B,0,1,8,16,,9795
1005838,P00241942,F,46-50,7,B,0,1,8,14,,7848
1005840,P00347142,F,0-17,0,C,1,0,5,,,5473
1005841,P00145442,F,36-45,7,A,4+,1,8,15,,5838
1005842,P00217442,M,26-35,4,B,0,0,1,2,11,11632
1005843,P0095842,M,36-45,1,C,2,0,3,4,12,5305
1005847,P00212942,F,18-25,4,B,2,0,5,,,8598
1005847,P00191642,F,18-25,4,B,2,0,3,4,12,13215
1005848,P00089542,M,51-55,20,A,0,1,5,,,5204
1005848,P00032842,M,51-55,20,A,0,1,8,,,4061
1005851,P00242742,F,18-25,20,A,0,1,1,2,9,19671
1005852,P00042742,F,26-35,1,A,0,1,5,14,,6951
1005854,P00142142,M,46-50,7,B,0,1,1,2,15,15251
1005854,P00034842,M,46-50,7,B,0,1,5,14,,5293
1005856,P00125642,F,26-35,7,B,3,1,5,14,,7179
1005858,P00032842,M,26-35,4,B,1,0,8,,,9897
1005860,P00322042,F,26-35,4,C,1,0,5,8,,5303
1005862,P00198342,F,26-35,9,C,0,1,5,11,,1778
1005865,P00032042,M,26-35,17,C,4+,0,1,2,15,11508
1005871,P00101842,F,26-35,4,B,1,0,6,16,,16067
1005872,P00165642,M,26-35,17,C,1,1,1,8,16,11766
1005874,P00034442,M,26-35,4,B,1,0,1,14,16,7980
1005874,P00200342,M,26-35,4,B,1,0,16,,,20443
1005875,P00293242,M,26-35,4,C,1,0,8,16,,9812
1005878,P00045842,F,26-35,0,A,4+,1,5,14,,6914
1005878,P00203142,F,26-35,0,A,4+,1,16,,,20403
1005878,P00220942,F,26-35,0,A,4+,1,18,,,2393
1005880,P00273942,M,26-35,1,A,1,1,5,12,,5346
1005880,P00262542,M,26-35,1,A,1,1,5,8,,7060
1005880,P00143642,M,26-35,1,A,1,1,1,2,6,3871
